fromName,toName,value
Pananthadi__Kasaragod,Puthige__Kasaragod,40127
Pananthadi__Kasaragod,Thrikkarippur__Kasaragod,40439
Pananthadi__Kasaragod,Uduma__Kasaragod,33959
Pananthadi__Kasaragod,Valiyaparampa__Kasaragod,41123
Pananthadi__Kasaragod,Vorkady__Kasaragod,53855
Pananthadi__Kasaragod,West Eleri__Kasaragod,15391
Pilicode__Kasaragod,Ajanur__Kasaragod,20195
Pilicode__Kasaragod,Badiyaduka__Kasaragod,45049
Pilicode__Kasaragod,Balal__Kasaragod,25394
Pilicode__Kasaragod,Bedadka__Kasaragod,28467
Pilicode__Kasaragod,Beloor__Kasaragod,44353
Pilicode__Kasaragod,Chemmanad__Kasaragod,34346
Pilicode__Kasaragod,Chengala__Kasaragod,38704
Pilicode__Kasaragod,Cheruvathur__Kasaragod,4668
Pilicode__Kasaragod,Delampadi__Kasaragod,39058
Pilicode__Kasaragod,East Eleri__Kasaragod,23483
Pilicode__Kasaragod,Enmakaje__Kasaragod,50210
Pilicode__Kasaragod,Kallar__Kasaragod,26287
Pilicode__Kasaragod,Kanjangad(M)__Kasaragod,13219
Pilicode__Kasaragod,Karaduka__Kasaragod,39151
Pilicode__Kasaragod,Kasaragod(M)__Kasaragod,38889
Pilicode__Kasaragod,Kayyur-Chimeni__Kasaragod,6745
Pilicode__Kasaragod,Kinanur-Karindalam__Kasaragod,13836
Pilicode__Kasaragod,Kodom-Belur__Kasaragod,18930
Pilicode__Kasaragod,Kumbadaje__Kasaragod,42469
Pilicode__Kasaragod,Kumbala__Kasaragod,50734
Pilicode__Kasaragod,Kuttikol__Kasaragod,32529
Pilicode__Kasaragod,Madhur__Kasaragod,42773
Pilicode__Kasaragod,Madikai__Kasaragod,13009
Pilicode__Kasaragod,Mangalpady__Kasaragod,57052
Pilicode__Kasaragod,Manjeswaram__Kasaragod,66418
Pilicode__Kasaragod,Meencha__Kasaragod,61952
Pilicode__Kasaragod,Mogral-Puthur__Kasaragod,44364
Pilicode__Kasaragod,Muliyar__Kasaragod,34374
Pilicode__Kasaragod,Nileswaram(M)__Kasaragod,7345
Pilicode__Kasaragod,Padanna__Kasaragod,4540
Pilicode__Kasaragod,Paivalike__Kasaragod,57153
Pilicode__Kasaragod,Pallikkara__Kasaragod,26922
Pilicode__Kasaragod,Pananthadi__Kasaragod,33291
Pilicode__Kasaragod,Pilicode__Kasaragod,0
Pilicode__Kasaragod,Pullur-Periya__Kasaragod,22714
Pilicode__Kasaragod,Puthige__Kasaragod,49832
Pilicode__Kasaragod,Thrikkarippur__Kasaragod,7804
Pilicode__Kasaragod,Uduma__Kasaragod,30850
Pilicode__Kasaragod,Valiyaparampa__Kasaragod,7841
Pilicode__Kasaragod,Vorkady__Kasaragod,66545
Pilicode__Kasaragod,West Eleri__Kasaragod,19585
Pullur-Periya__Kasaragod,Ajanur__Kasaragod,6194
Pullur-Periya__Kasaragod,Badiyaduka__Kasaragod,22337
Pullur-Periya__Kasaragod,Balal__Kasaragod,22964
Pullur-Periya__Kasaragod,Bedadka__Kasaragod,7661
Pullur-Periya__Kasaragod,Beloor__Kasaragod,23636
Pullur-Periya__Kasaragod,Chemmanad__Kasaragod,12635
Pullur-Periya__Kasaragod,Chengala__Kasaragod,15998
Pullur-Periya__Kasaragod,Cheruvathur__Kasaragod,19857
Pullur-Periya__Kasaragod,Delampadi__Kasaragod,21730
Pullur-Periya__Kasaragod,East Eleri__Kasaragod,29310
Pullur-Periya__Kasaragod,Enmakaje__Kasaragod,27920
Pullur-Periya__Kasaragod,Kallar__Kasaragod,15502
Pullur-Periya__Kasaragod,Kanjangad(M)__Kasaragod,11569
Pullur-Periya__Kasaragod,Karaduka__Kasaragod,18413
Pullur-Periya__Kasaragod,Kasaragod(M)__Kasaragod,17675
Pullur-Periya__Kasaragod,Kayyur-Chimeni__Kasaragod,20176
Pullur-Periya__Kasaragod,Kinanur-Karindalam__Kasaragod,16050
Pullur-Periya__Kasaragod,Kodom-Belur__Kasaragod,8520
Pullur-Periya__Kasaragod,Kumbadaje__Kasaragod,20442
Pullur-Periya__Kasaragod,Kumbala__Kasaragod,28643
Pullur-Periya__Kasaragod,Kuttikol__Kasaragod,17420
Pullur-Periya__Kasaragod,Madhur__Kasaragod,20632
Pullur-Periya__Kasaragod,Madikai__Kasaragod,9753
Pullur-Periya__Kasaragod,Mangalpady__Kasaragod,34908
Pullur-Periya__Kasaragod,Manjeswaram__Kasaragod,44217
Pullur-Periya__Kasaragod,Meencha__Kasaragod,39470
Pullur-Periya__Kasaragod,Mogral-Puthur__Kasaragod,22867
Pullur-Periya__Kasaragod,Muliyar__Kasaragod,12127
Pullur-Periya__Kasaragod,Nileswaram(M)__Kasaragod,16256
Pullur-Periya__Kasaragod,Padanna__Kasaragod,25164
Pullur-Periya__Kasaragod,Paivalike__Kasaragod,34457
Pullur-Periya__Kasaragod,Pallikkara__Kasaragod,6387
Pullur-Periya__Kasaragod,Pananthadi__Kasaragod,25498
Pullur-Periya__Kasaragod,Pilicode__Kasaragod,22714
Pullur-Periya__Kasaragod,Pullur-Periya__Kasaragod,0
Pullur-Periya__Kasaragod,Puthige__Kasaragod,27192
Pullur-Periya__Kasaragod,Thrikkarippur__Kasaragod,30024
Pullur-Periya__Kasaragod,Uduma__Kasaragod,10355
Pullur-Periya__Kasaragod,Valiyaparampa__Kasaragod,28653
Pullur-Periya__Kasaragod,Vorkady__Kasaragod,43898
Pullur-Periya__Kasaragod,West Eleri__Kasaragod,23086
Puthige__Kasaragod,Ajanur__Kasaragod,30340
Puthige__Kasaragod,Badiyaduka__Kasaragod,5801
Puthige__Kasaragod,Balal__Kasaragod,43213
Puthige__Kasaragod,Bedadka__Kasaragod,23476
Puthige__Kasaragod,Beloor__Kasaragod,17726
Puthige__Kasaragod,Chemmanad__Kasaragod,16223
Puthige__Kasaragod,Chengala__Kasaragod,11286
Puthige__Kasaragod,Cheruvathur__Kasaragod,46588
Puthige__Kasaragod,Delampadi__Kasaragod,26092
Puthige__Kasaragod,East Eleri__Kasaragod,52114
Puthige__Kasaragod,Enmakaje__Kasaragod,10169
Puthige__Kasaragod,Kallar__Kasaragod,33902
Puthige__Kasaragod,Kanjangad(M)__Kasaragod,37537
Puthige__Kasaragod,Karaduka__Kasaragod,18336
Puthige__Kasaragod,Kasaragod(M)__Kasaragod,13518
Puthige__Kasaragod,Kayyur-Chimeni__Kasaragod,47174
Puthige__Kasaragod,Kinanur-Karindalam__Kasaragod,41800
Puthige__Kasaragod,Kodom-Belur__Kasaragod,33567
Puthige__Kasaragod,Kumbadaje__Kasaragod,12847
Puthige__Kasaragod,Kumbala__Kasaragod,5870
Puthige__Kasaragod,Kuttikol__Kasaragod,29287
Puthige__Kasaragod,Madhur__Kasaragod,8317
Puthige__Kasaragod,Madikai__Kasaragod,36941
Puthige__Kasaragod,Mangalpady__Kasaragod,9467
Puthige__Kasaragod,Manjeswaram__Kasaragod,17820
Puthige__Kasaragod,Meencha__Kasaragod,12487
Puthige__Kasaragod,Mogral-Puthur__Kasaragod,9776
Puthige__Kasaragod,Muliyar__Kasaragod,17141
Puthige__Kasaragod,Nileswaram(M)__Kasaragod,43015
Puthige__Kasaragod,Padanna__Kasaragod,51881
Puthige__Kasaragod,Paivalike__Kasaragod,7483
Puthige__Kasaragod,Pallikkara__Kasaragod,23435
Puthige__Kasaragod,Pananthadi__Kasaragod,40127
Puthige__Kasaragod,Pilicode__Kasaragod,49832
Puthige__Kasaragod,Pullur-Periya__Kasaragod,27192
Puthige__Kasaragod,Puthige__Kasaragod,0
Puthige__Kasaragod,Thrikkarippur__Kasaragod,56889
Puthige__Kasaragod,Uduma__Kasaragod,20285
Puthige__Kasaragod,Valiyaparampa__Kasaragod,55172
Puthige__Kasaragod,Vorkady__Kasaragod,16713
Puthige__Kasaragod,West Eleri__Kasaragod,46588
Thrikkarippur__Kasaragod,Ajanur__Kasaragod,26724
Thrikkarippur__Kasaragod,Badiyaduka__Kasaragod,52315
Thrikkarippur__Kasaragod,Balal__Kasaragod,32219
Thrikkarippur__Kasaragod,Bedadka__Kasaragod,36131
Thrikkarippur__Kasaragod,Beloor__Kasaragod,52115
Thrikkarippur__Kasaragod,Chemmanad__Kasaragod,41060
Thrikkarippur__Kasaragod,Chengala__Kasaragod,45911
Thrikkarippur__Kasaragod,Cheruvathur__Kasaragod,10307
Thrikkarippur__Kasaragod,Delampadi__Kasaragod,46845
Thrikkarippur__Kasaragod,East Eleri__Kasaragod,28675
Thrikkarippur__Kasaragod,Enmakaje__Kasaragod,57769
Thrikkarippur__Kasaragod,Kallar__Kasaragod,33953
Thrikkarippur__Kasaragod,Kanjangad(M)__Kasaragod,19488
Thrikkarippur__Kasaragod,Karaduka__Kasaragod,46896
Thrikkarippur__Kasaragod,Kasaragod(M)__Kasaragod,45332
Thrikkarippur__Kasaragod,Kayyur-Chimeni__Kasaragod,13838
Thrikkarippur__Kasaragod,Kinanur-Karindalam__Kasaragod,21318
Thrikkarippur__Kasaragod,Kodom-Belur__Kasaragod,26729
Thrikkarippur__Kasaragod,Kumbadaje__Kasaragod,50077
Thrikkarippur__Kasaragod,Kumbala__Kasaragod,57388
Thrikkarippur__Kasaragod,Kuttikol__Kasaragod,40286
Thrikkarippur__Kasaragod,Madhur__Kasaragod,49527
Thrikkarippur__Kasaragod,Madikai__Kasaragod,20502
Thrikkarippur__Kasaragod,Mangalpady__Kasaragod,63692
Thrikkarippur__Kasaragod,Manjeswaram__Kasaragod,73045
Thrikkarippur__Kasaragod,Meencha__Kasaragod,68807
Thrikkarippur__Kasaragod,Mogral-Puthur__Kasaragod,50813
Thrikkarippur__Kasaragod,Muliyar__Kasaragod,41904
Thrikkarippur__Kasaragod,Nileswaram(M)__Kasaragod,13875
Thrikkarippur__Kasaragod,Padanna__Kasaragod,5094
Thrikkarippur__Kasaragod,Paivalike__Kasaragod,64287
Thrikkarippur__Kasaragod,Pallikkara__Kasaragod,33624
Thrikkarippur__Kasaragod,Pananthadi__Kasaragod,40439
Thrikkarippur__Kasaragod,Pilicode__Kasaragod,7804
Thrikkarippur__Kasaragod,Pullur-Periya__Kasaragod,30024
Thrikkarippur__Kasaragod,Puthige__Kasaragod,56889
Thrikkarippur__Kasaragod,Thrikkarippur__Kasaragod,0
Thrikkarippur__Kasaragod,Uduma__Kasaragod,37339
Thrikkarippur__Kasaragod,Valiyaparampa__Kasaragod,3143
Thrikkarippur__Kasaragod,Vorkady__Kasaragod,73568
Thrikkarippur__Kasaragod,West Eleri__Kasaragod,25917
Uduma__Kasaragod,Ajanur__Kasaragod,10670
Uduma__Kasaragod,Badiyaduka__Kasaragod,17012
Uduma__Kasaragod,Balal__Kasaragod,32801
Uduma__Kasaragod,Bedadka__Kasaragod,13203
Uduma__Kasaragod,Beloor__Kasaragod,24006
Uduma__Kasaragod,Chemmanad__Kasaragod,4099
Uduma__Kasaragod,Chengala__Kasaragod,11052
Uduma__Kasaragod,Cheruvathur__Kasaragod,27083
Uduma__Kasaragod,Delampadi__Kasaragod,26046
Uduma__Kasaragod,East Eleri__Kasaragod,39622
Uduma__Kasaragod,Enmakaje__Kasaragod,24555
Uduma__Kasaragod,Kallar__Kasaragod,24435
Uduma__Kasaragod,Kanjangad(M)__Kasaragod,17860
Uduma__Kasaragod,Karaduka__Kasaragod,19756
Uduma__Kasaragod,Kasaragod(M)__Kasaragod,8039
Uduma__Kasaragod,Kayyur-Chimeni__Kasaragod,29666
Uduma__Kasaragod,Kinanur-Karindalam__Kasaragod,26332
Uduma__Kasaragod,Kodom-Belur__Kasaragod,18831
Uduma__Kasaragod,Kumbadaje__Kasaragod,18823
Uduma__Kasaragod,Kumbala__Kasaragod,20061
Uduma__Kasaragod,Kuttikol__Kasaragod,24099
Uduma__Kasaragod,Madhur__Kasaragod,12338
Uduma__Kasaragod,Madikai__Kasaragod,18811
Uduma__Kasaragod,Mangalpady__Kasaragod,26356
Uduma__Kasaragod,Manjeswaram__Kasaragod,35706
Uduma__Kasaragod,Meencha__Kasaragod,31604
Uduma__Kasaragod,Mogral-Puthur__Kasaragod,13519
Uduma__Kasaragod,Muliyar__Kasaragod,12239
Uduma__Kasaragod,Nileswaram(M)__Kasaragod,23645
Uduma__Kasaragod,Padanna__Kasaragod,32255
Uduma__Kasaragod,Paivalike__Kasaragod,27759
Uduma__Kasaragod,Pallikkara__Kasaragod,4164
Uduma__Kasaragod,Pananthadi__Kasaragod,33959
Uduma__Kasaragod,Pilicode__Kasaragod,30850
Uduma__Kasaragod,Pullur-Periya__Kasaragod,10355
Uduma__Kasaragod,Puthige__Kasaragod,20285
Uduma__Kasaragod,Thrikkarippur__Kasaragod,37339
Uduma__Kasaragod,Uduma__Kasaragod,0
Uduma__Kasaragod,Valiyaparampa__Kasaragod,35349
Uduma__Kasaragod,Vorkady__Kasaragod,36611
Uduma__Kasaragod,West Eleri__Kasaragod,33414
Valiyaparampa__Kasaragod,Ajanur__Kasaragod,24856
Valiyaparampa__Kasaragod,Badiyaduka__Kasaragod,50782
Valiyaparampa__Kasaragod,Balal__Kasaragod,33147
Valiyaparampa__Kasaragod,Bedadka__Kasaragod,35151
Valiyaparampa__Kasaragod,Beloor__Kasaragod,51316
Valiyaparampa__Kasaragod,Chemmanad__Kasaragod,39174
Valiyaparampa__Kasaragod,Chengala__Kasaragod,44350
Valiyaparampa__Kasaragod,Cheruvathur__Kasaragod,8819
Valiyaparampa__Kasaragod,Delampadi__Kasaragod,46541
Valiyaparampa__Kasaragod,East Eleri__Kasaragod,30425
Valiyaparampa__Kasaragod,Enmakaje__Kasaragod,56548
Valiyaparampa__Kasaragod,Kallar__Kasaragod,34019
Valiyaparampa__Kasaragod,Kanjangad(M)__Kasaragod,17636
Valiyaparampa__Kasaragod,Karaduka__Kasaragod,46058
Valiyaparampa__Kasaragod,Kasaragod(M)__Kasaragod,43277
Valiyaparampa__Kasaragod,Kayyur-Chimeni__Kasaragod,14495
Valiyaparampa__Kasaragod,Kinanur-Karindalam__Kasaragod,21672
Valiyaparampa__Kasaragod,Kodom-Belur__Kasaragod,26220
Valiyaparampa__Kasaragod,Kumbadaje__Kasaragod,48948
Valiyaparampa__Kasaragod,Kumbala__Kasaragod,55406
Valiyaparampa__Kasaragod,Kuttikol__Kasaragod,40120
Valiyaparampa__Kasaragod,Madhur__Kasaragod,47629
Valiyaparampa__Kasaragod,Madikai__Kasaragod,19451
Valiyaparampa__Kasaragod,Mangalpady__Kasaragod,61688
Valiyaparampa__Kasaragod,Manjeswaram__Kasaragod,71017
Valiyaparampa__Kasaragod,Meencha__Kasaragod,66924
Valiyaparampa__Kasaragod,Mogral-Puthur__Kasaragod,48740
Valiyaparampa__Kasaragod,Muliyar__Kasaragod,40692
Valiyaparampa__Kasaragod,Nileswaram(M)__Kasaragod,12404
Valiyaparampa__Kasaragod,Padanna__Kasaragod,3658
Valiyaparampa__Kasaragod,Paivalike__Kasaragod,62613
Valiyaparampa__Kasaragod,Pallikkara__Kasaragod,31779
Valiyaparampa__Kasaragod,Pananthadi__Kasaragod,41123
Valiyaparampa__Kasaragod,Pilicode__Kasaragod,7841
Valiyaparampa__Kasaragod,Pullur-Periya__Kasaragod,28653
Valiyaparampa__Kasaragod,Puthige__Kasaragod,55172
Valiyaparampa__Kasaragod,Thrikkarippur__Kasaragod,3143
Valiyaparampa__Kasaragod,Uduma__Kasaragod,35349
Valiyaparampa__Kasaragod,Valiyaparampa__Kasaragod,0
Valiyaparampa__Kasaragod,Vorkady__Kasaragod,71793
Valiyaparampa__Kasaragod,West Eleri__Kasaragod,27126
Vorkady__Kasaragod,Ajanur__Kasaragod,46938
Vorkady__Kasaragod,Badiyaduka__Kasaragod,21854
Vorkady__Kasaragod,Balal__Kasaragod,58288
Vorkady__Kasaragod,Bedadka__Kasaragod,39736
Vorkady__Kasaragod,Beloor__Kasaragod,29625
Vorkady__Kasaragod,Chemmanad__Kasaragod,32658
Vorkady__Kasaragod,Chengala__Kasaragod,27936
Vorkady__Kasaragod,Cheruvathur__Kasaragod,63262
Vorkady__Kasaragod,Delampadi__Kasaragod,38948
Vorkady__Kasaragod,East Eleri__Kasaragod,67544
Vorkady__Kasaragod,Enmakaje__Kasaragod,20209
Vorkady__Kasaragod,Kallar__Kasaragod,49206
Vorkady__Kasaragod,Kanjangad(M)__Kasaragod,54163
Vorkady__Kasaragod,Karaduka__Kasaragod,32431
Vorkady__Kasaragod,Kasaragod(M)__Kasaragod,29094
Vorkady__Kasaragod,Kayyur-Chimeni__Kasaragod,63803
Vorkady__Kasaragod,Kinanur-Karindalam__Kasaragod,58180
Vorkady__Kasaragod,Kodom-Belur__Kasaragod,49994
Vorkady__Kasaragod,Kumbadaje__Kasaragod,27040
Vorkady__Kasaragod,Kumbala__Kasaragod,17112
Vorkady__Kasaragod,Kuttikol__Kasaragod,43695
Vorkady__Kasaragod,Madhur__Kasaragod,24279
Vorkady__Kasaragod,Madikai__Kasaragod,53650
Vorkady__Kasaragod,Mangalpady__Kasaragod,11740
Vorkady__Kasaragod,Manjeswaram__Kasaragod,7351
Vorkady__Kasaragod,Meencha__Kasaragod,5656
Vorkady__Kasaragod,Mogral-Puthur__Kasaragod,24020
Vorkady__Kasaragod,Muliyar__Kasaragod,33323
Vorkady__Kasaragod,Nileswaram(M)__Kasaragod,59699
Vorkady__Kasaragod,Padanna__Kasaragod,68542
Vorkady__Kasaragod,Paivalike__Kasaragod,9593
Vorkady__Kasaragod,Pallikkara__Kasaragod,40014
Vorkady__Kasaragod,Pananthadi__Kasaragod,53855
Vorkady__Kasaragod,Pilicode__Kasaragod,66545
Vorkady__Kasaragod,Pullur-Periya__Kasaragod,43898
Vorkady__Kasaragod,Puthige__Kasaragod,16713
Vorkady__Kasaragod,Thrikkarippur__Kasaragod,73568
Vorkady__Kasaragod,Uduma__Kasaragod,36611
Vorkady__Kasaragod,Valiyaparampa__Kasaragod,71793
Vorkady__Kasaragod,Vorkady__Kasaragod,0
Vorkady__Kasaragod,West Eleri__Kasaragod,62357
West Eleri__Kasaragod,Ajanur__Kasaragod,25801
West Eleri__Kasaragod,Badiyaduka__Kasaragod,40875
West Eleri__Kasaragod,Balal__Kasaragod,6776
West Eleri__Kasaragod,Bedadka__Kasaragod,23292
West Eleri__Kasaragod,Beloor__Kasaragod,34616
West Eleri__Kasaragod,Chemmanad__Kasaragod,35117
West Eleri__Kasaragod,Chengala__Kasaragod,35785
West Eleri__Kasaragod,Cheruvathur__Kasaragod,21844
West Eleri__Kasaragod,Delampadi__Kasaragod,26477
West Eleri__Kasaragod,East Eleri__Kasaragod,6247
West Eleri__Kasaragod,Enmakaje__Kasaragod,42966
West Eleri__Kasaragod,Kallar__Kasaragod,13427
West Eleri__Kasaragod,Kanjangad(M)__Kasaragod,23177
West Eleri__Kasaragod,Karaduka__Kasaragod,30396
West Eleri__Kasaragod,Kasaragod(M)__Kasaragod,40209
West Eleri__Kasaragod,Kayyur-Chimeni__Kasaragod,12895
West Eleri__Kasaragod,Kinanur-Karindalam__Kasaragod,8383
West Eleri__Kasaragod,Kodom-Belur__Kasaragod,14583
West Eleri__Kasaragod,Kumbadaje__Kasaragod,35439
West Eleri__Kasaragod,Kumbala__Kasaragod,49669
West Eleri__Kasaragod,Kuttikol__Kasaragod,19940
West Eleri__Kasaragod,Madhur__Kasaragod,42036
West Eleri__Kasaragod,Madikai__Kasaragod,17809
West Eleri__Kasaragod,Mangalpady__Kasaragod,55550
West Eleri__Kasaragod,Manjeswaram__Kasaragod,64402
West Eleri__Kasaragod,Meencha__Kasaragod,58990
West Eleri__Kasaragod,Mogral-Puthur__Kasaragod,44941
West Eleri__Kasaragod,Muliyar__Kasaragod,29466
West Eleri__Kasaragod,Nileswaram(M)__Kasaragod,20836
West Eleri__Kasaragod,Padanna__Kasaragod,24118
West Eleri__Kasaragod,Paivalike__Kasaragod,52831
West Eleri__Kasaragod,Pallikkara__Kasaragod,29461
West Eleri__Kasaragod,Pananthadi__Kasaragod,15391
West Eleri__Kasaragod,Pilicode__Kasaragod,19585
West Eleri__Kasaragod,Pullur-Periya__Kasaragod,23086
West Eleri__Kasaragod,Puthige__Kasaragod,46588
West Eleri__Kasaragod,Thrikkarippur__Kasaragod,25917
West Eleri__Kasaragod,Uduma__Kasaragod,33414
West Eleri__Kasaragod,Valiyaparampa__Kasaragod,27126
West Eleri__Kasaragod,Vorkady__Kasaragod,62357
West Eleri__Kasaragod,West Eleri__Kasaragod,0
